asof,S,r,q,T,K,type,mid,bid,ask,volume,openInterest,expiration
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,370.0,P,3.575,3.55,3.6,300.0,767.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,375.0,P,4.25,4.2,4.3,146.0,548.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,380.0,P,5.074999999999999,5.05,5.1,363.0,994.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,385.0,P,6.074999999999999,6.05,6.1,341.0,761.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,390.0,P,7.225,7.2,7.25,469.0,897.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,395.0,P,8.600000000000001,8.55,8.65,279.0,569.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,400.0,P,10.2,10.15,10.25,454.0,981.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,405.0,P,12.05,12.0,12.1,239.0,753.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,410.0,P,14.149999999999999,14.1,14.2,1551.0,874.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,415.0,P,16.6,16.5,16.7,320.0,351.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,420.0,P,19.25,19.15,19.35,65.0,701.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,425.0,P,22.200000000000003,22.1,22.3,145.0,1252.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,430.0,P,25.450000000000003,25.3,25.6,16.0,447.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,435.0,P,28.975,28.85,29.1,27.0,295.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,440.0,P,32.599999999999994,32.55,32.65,12.0,256.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,445.0,P,36.65,36.5,36.8,48.0,83.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,450.0,P,40.650000000000006,39.7,41.6,18.0,127.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,455.0,P,45.125,44.1,46.15,1.0,64.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,460.0,P,49.475,48.5,50.45,4.0,82.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,465.0,P,54.2,53.2,55.2,2.0,33.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,470.0,P,58.8,58.3,59.3,26.0,73.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,475.0,P,63.6,62.75,64.45,13.0,32.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,480.0,P,68.57499999999999,67.85,69.3,23.0,47.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,485.0,P,73.325,72.5,74.15,1.0,3.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,490.0,P,78.25,77.45,79.05,2.0,12.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,500.0,P,88.25,87.65,88.85,1.0,41.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,505.0,P,93.15,92.35,93.95,20.0,0.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,510.0,P,98.125,97.2,99.05,15.0,0.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,520.0,P,108.125,107.2,109.05,3.0,0.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,525.0,P,113.15,112.3,114.0,3.0,0.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,550.0,P,138.15,137.3,139.0,1.0,0.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,560.0,P,148.125,147.2,149.05,,0.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,600.0,P,188.15,187.3,189.0,1.0,0.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,605.0,P,193.125,192.2,194.05,,0.0,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.05295561391184678,700.0,P,288.15,287.3,289.0,,,2026-03-13
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,5.0,C,406.65,403.65,409.65,1.0,264.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,10.0,C,418.29999999999995,416.9,419.7,,1.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,15.0,C,413.35,411.95,414.75,58.0,22.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,20.0,C,391.725,388.7,394.75,1.0,11.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,25.0,C,409.79999999999995,408.15,411.45,2.0,2.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,30.0,C,381.75,378.7,384.8,53.0,96.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,35.0,C,376.775,373.75,379.8,,7.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,40.0,C,388.45000000000005,387.05,389.85,7.0,17.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,50.0,C,361.82500000000005,358.85,364.8,1.0,346.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,55.0,C,356.8,353.8,359.8,1.0,3.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,60.0,C,375.0,373.2,376.8,7.0,3.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,65.0,C,368.175,366.75,369.6,,1.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,75.0,C,336.95,333.95,339.95,20.0,9.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,80.0,C,331.9,328.85,334.95,18.0,15.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,85.0,C,347.85,346.4,349.3,,3.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,90.0,C,345.225,343.5,346.95,,1.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,100.0,C,312.0,309.0,315.0,1.0,41.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,105.0,C,307.0,303.95,310.05,3.0,1.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,110.0,C,318.75,317.45,320.05,6.0,107.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,115.0,C,297.0,294.0,300.0,2.0,47.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,120.0,C,292.225,290.55,293.9,99.0,558.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,125.0,C,287.175,284.1,290.25,1.0,125.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,130.0,C,303.85,302.7,305.0,1.0,114.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,135.0,C,277.275,274.05,280.5,1.0,99.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,140.0,C,272.32500000000005,269.1,275.55,6.0,148.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,145.0,C,290.07500000000005,289.05,291.1,1.0,131.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,150.0,C,262.35,259.2,265.5,6.0,491.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,155.0,C,257.375,254.15,260.6,1.0,129.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,160.0,C,252.2,249.2,255.2,2.0,123.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,165.0,C,247.39999999999998,244.2,250.6,1.0,178.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,170.0,C,242.575,240.8,244.35,10.0,134.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,175.0,C,253.825,252.9,254.75,1.0,507.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,180.0,C,232.475,231.2,233.75,10.0,740.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,185.0,C,227.45,224.3,230.6,1.0,298.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,190.0,C,222.35,219.35,225.35,3.0,204.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,195.0,C,217.55,215.95,219.15,152.0,212.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,200.0,C,212.5,211.2,213.8,22.0,1462.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,210.0,C,202.45,199.5,205.4,1.0,209.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,215.0,C,197.5,194.55,200.45,4.0,138.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,220.0,C,192.6,191.25,193.95,3.0,926.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,225.0,C,187.925,185.3,190.55,2.0,350.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,230.0,C,182.625,179.7,185.55,11.0,405.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,235.0,C,177.825,174.75,180.9,1.0,346.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,240.0,C,172.75,171.45,174.05,33.0,940.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,245.0,C,167.8,166.65,168.95,11.0,857.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,250.0,C,162.925,161.8,164.05,69.0,3394.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,255.0,C,157.9,155.0,160.8,4.0,97.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,260.0,C,152.97500000000002,151.9,154.05,27.0,883.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,265.0,C,148.025,146.5,149.55,11.0,159.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,270.0,C,143.175,142.15,144.2,4.0,1152.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,275.0,C,138.3,136.75,139.85,133.0,175.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,280.0,C,133.27499999999998,132.35,134.2,4.0,1517.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,285.0,C,128.45,126.75,130.15,1.0,199.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,290.0,C,123.4,122.55,124.25,1.0,688.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,295.0,C,118.6,117.65,119.55,4.0,145.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,300.0,C,113.65,112.85,114.45,996.0,3049.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,305.0,C,108.675,107.85,109.5,81.0,312.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,310.0,C,103.925,103.25,104.6,30.0,788.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,315.0,C,98.95,97.95,99.95,3.0,284.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,320.0,C,94.2,93.75,94.65,42.0,3423.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,325.0,C,88.9,87.75,90.05,14.0,408.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,330.0,C,84.675,84.35,85.0,4.0,1918.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,335.0,C,79.725,79.1,80.35,8.0,1764.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,340.0,C,75.125,74.85,75.4,10.0,1437.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,345.0,C,70.525,70.15,70.9,5.0,669.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,350.0,C,65.925,65.55,66.3,50.0,4310.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,355.0,C,61.25,60.75,61.75,2.0,436.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,360.0,C,56.825,56.55,57.1,86.0,2745.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,365.0,C,52.400000000000006,52.1,52.7,29.0,474.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,370.0,C,48.15,47.9,48.4,70.0,826.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,375.0,C,44.075,43.75,44.4,21.0,487.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,380.0,C,40.0,39.75,40.25,105.0,1170.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,385.0,C,36.125,35.8,36.45,15.0,459.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,390.0,C,32.45,32.25,32.65,97.0,2351.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,395.0,C,29.0,28.9,29.1,58.0,715.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,400.0,C,25.725,25.65,25.8,5928.0,7115.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,405.0,C,22.675,22.6,22.75,720.0,2014.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,410.0,C,19.924999999999997,19.9,19.95,1981.0,7533.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,415.0,C,17.299999999999997,17.2,17.4,3091.0,2325.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,420.0,C,14.975,14.95,15.0,2190.0,5852.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,425.0,C,12.850000000000001,12.8,12.9,810.0,2998.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,430.0,C,10.975,10.95,11.0,1217.0,7917.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,435.0,C,9.275,9.25,9.3,684.0,2865.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,440.0,C,7.8,7.75,7.85,2187.0,19122.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,445.0,C,6.55,6.5,6.6,586.0,3091.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,450.0,C,5.45,5.4,5.5,6260.0,12387.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,455.0,C,4.525,4.5,4.55,996.0,14483.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,460.0,C,3.775,3.75,3.8,1680.0,11258.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,465.0,C,3.125,3.1,3.15,404.0,2734.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,470.0,C,2.585,2.56,2.61,1294.0,6183.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,475.0,C,2.1550000000000002,2.14,2.17,674.0,4258.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,480.0,C,1.795,1.78,1.81,735.0,8253.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,485.0,C,1.5,1.48,1.52,294.0,1629.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,490.0,C,1.26,1.25,1.27,578.0,4707.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,495.0,C,1.06,1.04,1.08,233.0,1105.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,500.0,C,0.9,0.89,0.91,6515.0,28048.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,505.0,C,0.765,0.75,0.78,238.0,1369.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,510.0,C,0.655,0.64,0.67,422.0,2531.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,515.0,C,0.565,0.55,0.58,20.0,2476.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,520.0,C,0.485,0.47,0.5,217.0,3503.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,525.0,C,0.425,0.41,0.44,75.0,1113.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,530.0,C,0.37,0.36,0.38,145.0,3495.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,535.0,C,0.325,0.31,0.34,194.0,897.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,540.0,C,0.28500000000000003,0.27,0.3,56.0,3294.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,545.0,C,0.255,0.24,0.27,15.0,1634.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,550.0,C,0.225,0.22,0.23,339.0,8062.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,555.0,C,0.20500000000000002,0.19,0.22,112.0,415.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,560.0,C,0.185,0.17,0.2,159.0,2837.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,565.0,C,0.16499999999999998,0.15,0.18,7.0,1536.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,570.0,C,0.15000000000000002,0.14,0.16,4.0,5447.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,575.0,C,0.135,0.12,0.15,8.0,651.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,580.0,C,0.125,0.11,0.14,12.0,1868.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,585.0,C,0.115,0.1,0.13,3.0,119.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,590.0,C,0.105,0.09,0.12,13.0,2530.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,595.0,C,0.095,0.08,0.11,5.0,370.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,600.0,C,0.08499999999999999,0.08,0.09,97.0,11268.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,605.0,C,0.085,0.07,0.1,2.0,225.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,610.0,C,0.075,0.06,0.09,11.0,2543.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,615.0,C,0.07,0.06,0.08,25.0,1120.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,620.0,C,0.060000000000000005,0.05,0.07,1.0,1500.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,625.0,C,0.05500000000000001,0.04,0.07,15.0,1556.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,630.0,C,0.04,0.03,0.05,18.0,6247.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,635.0,C,0.045,0.03,0.06,16.0,206.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,640.0,C,0.035,0.02,0.05,20.0,1251.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,645.0,C,0.065,0.03,0.1,25.0,1095.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,650.0,C,0.08499999999999999,0.02,0.15,234.0,6362.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,655.0,C,0.295,0.01,0.58,3.0,60.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,660.0,C,0.28,0.02,0.54,11.0,1118.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,665.0,C,0.11,0.01,0.21,1.0,323.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,670.0,C,0.195,0.02,0.37,10.0,6462.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,675.0,C,0.1,0.01,0.19,1.0,575.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,680.0,C,0.025,0.01,0.04,26.0,2445.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,690.0,C,0.07,0.01,0.13,5.0,2000.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,700.0,C,0.035,0.02,0.05,10.0,10672.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,710.0,C,0.055,0.01,0.1,6.0,611.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,750.0,C,0.055,0.01,0.1,3.0,1166.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,110.0,P,0.02,0.01,0.03,2.0,3250.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,120.0,P,0.225,0.01,0.44,2.0,2020.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,125.0,P,0.055,0.01,0.1,1.0,1221.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,130.0,P,0.04,0.01,0.07,5.0,759.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,135.0,P,0.034999999999999996,0.01,0.06,1.0,755.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,140.0,P,0.04,0.01,0.07,16.0,2253.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,145.0,P,0.034999999999999996,0.01,0.06,20.0,39016.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,150.0,P,0.04,0.01,0.07,11.0,42934.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,155.0,P,0.04,0.01,0.07,1.0,770.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,160.0,P,0.035,0.02,0.05,9.0,1016.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,165.0,P,0.16,0.02,0.3,5.0,659.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,170.0,P,0.07,0.05,0.09,17.0,2031.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,175.0,P,0.145,0.04,0.25,1.0,906.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,180.0,P,0.06,0.04,0.08,6.0,4527.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,185.0,P,0.19,0.05,0.33,6.0,954.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,190.0,P,0.265,0.06,0.47,1.0,4278.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,195.0,P,0.09,0.07,0.11,21.0,1964.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,200.0,P,0.115,0.09,0.14,131.0,13208.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,210.0,P,0.12,0.11,0.13,10.0,6511.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,215.0,P,0.135,0.12,0.15,2.0,3047.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,220.0,P,0.15500000000000003,0.14,0.17,44.0,4680.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,225.0,P,0.175,0.16,0.19,21.0,6214.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,230.0,P,0.195,0.18,0.21,1.0,3166.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,235.0,P,0.22,0.21,0.23,2.0,2900.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,240.0,P,0.25,0.24,0.26,102.0,5560.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,245.0,P,0.275,0.26,0.29,10.0,1664.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,250.0,P,0.31,0.3,0.32,407.0,17041.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,255.0,P,0.35,0.34,0.36,10.0,1520.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,260.0,P,0.39,0.38,0.4,3.0,3180.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,265.0,P,0.435,0.42,0.45,23.0,872.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,270.0,P,0.485,0.47,0.5,32.0,6268.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,275.0,P,0.54,0.53,0.55,17.0,2001.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,280.0,P,0.595,0.58,0.61,30.0,5751.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,285.0,P,0.66,0.65,0.67,5.0,1191.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,290.0,P,0.73,0.72,0.74,143.0,5171.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,295.0,P,0.81,0.8,0.82,7.0,1099.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,300.0,P,0.895,0.88,0.91,1261.0,14934.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,305.0,P,0.995,0.98,1.01,20.0,1610.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,310.0,P,1.105,1.09,1.12,259.0,5904.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,315.0,P,1.2349999999999999,1.22,1.25,94.0,1035.0,2026-03-20
